Date,Actual,Forecasted
2010-09-22 00:00:00,41.10714340209961,41.53556590523381
2010-09-23 00:00:00,41.27428436279297,41.54891202091487
2010-09-24 00:00:00,41.7599983215332,41.490792248416255
2010-09-27 00:00:00,41.59428405761719,41.641765782834845
2010-09-28 00:00:00,40.97999954223633,41.734187282350575
2010-09-29 00:00:00,41.0528564453125,41.72046471937534
2010-09-30 00:00:00,40.53571319580078,41.71652129463378
2010-10-01 00:00:00,40.36000061035156,41.64846582135383
2010-10-04 00:00:00,39.80571365356445,41.820968163941586
2010-10-05 00:00:00,41.27714157104492,41.937884827868615
2010-10-06 00:00:00,41.31285858154297,41.95632481950432
2010-10-07 00:00:00,41.317142486572266,41.99213339498715
2010-10-08 00:00:00,42.0099983215332,41.97006023062708
2010-10-11 00:00:00,42.19428634643555,42.31311052972518
2010-10-12 00:00:00,42.6485710144043,42.49321730770758
2010-10-13 00:00:00,42.87714385986328,42.57378885282699
2010-10-14 00:00:00,43.18714141845703,42.67046027645491
2010-10-15 00:00:00,44.96285629272461,42.70507489044119
2010-10-18 00:00:00,45.42856979370117,43.19111236313553
2010-10-19 00:00:00,44.21285629272461,43.40421866585023
2010-10-20 00:00:00,44.361427307128906,43.505628897003064
2010-10-21 00:00:00,44.21714401245117,43.61255345466215
2010-10-22 00:00:00,43.924285888671875,43.64453642800109
2010-10-25 00:00:00,44.119998931884766,44.06026296079393
2010-10-26 00:00:00,44.00714111328125,44.22815828936264
2010-10-27 00:00:00,43.97571563720703,44.272075234797235
2010-10-28 00:00:00,43.605712890625,44.31274267417728
2010-10-29 00:00:00,42.99714279174805,44.269944566037516
2010-11-01 00:00:00,43.45428466796875,44.4380469463669
2010-11-02 00:00:00,44.19428634643555,44.5203514905974
2010-11-03 00:00:00,44.68571472167969,44.479615932097474
2010-11-04 00:00:00,45.46714401245117,44.43952975261272
2010-11-05 00:00:00,45.30428695678711,44.321603909490385
2010-11-08 00:00:00,45.51714324951172,44.31470092409392
2010-11-09 00:00:00,45.1542854309082,44.3591994884127
2010-11-10 00:00:00,45.432857513427734,44.29286452100086
2010-11-11 00:00:00,45.235713958740234,44.23937212528106
2010-11-12 00:00:00,44.0042839050293,44.12061084874624
2010-11-15 00:00:00,43.862857818603516,44.17863322359912
2010-11-16 00:00:00,43.084285736083984,44.26487874430675
2010-11-17 00:00:00,42.92856979370117,44.2485644504099
2010-11-18 00:00:00,44.06142807006836,44.25144509996711
2010-11-19 00:00:00,43.818572998046875,44.19359491138466
2010-11-22 00:00:00,44.76571273803711,44.444900963903265
2010-11-23 00:00:00,44.104286193847656,44.593227529083585
2010-11-24 00:00:00,44.97142791748047,44.63379949983642
2010-11-26 00:00:00,45.0,44.67224054926675
2010-11-29 00:00:00,45.26714324951172,44.999333630348026
2010-11-30 00:00:00,44.45000076293945,45.152649865589986
2010-12-01 00:00:00,45.20000076293945,45.185902873179096
2010-12-02 00:00:00,45.45000076293945,45.22178573357891
2010-12-03 00:00:00,45.34857177734375,45.1777476913975
2010-12-06 00:00:00,45.735713958740234,45.372048018952455
2010-12-07 00:00:00,45.45857238769531,45.46892973810846
2010-12-08 00:00:00,45.85857009887695,45.4414503303303
2010-12-09 00:00:00,45.68000030517578,45.41515003141143
2010-12-10 00:00:00,45.79428482055664,45.30910551574366
